6.12323399574e-17	-1.0	1.22464679915e-16	-2.0
[  1.40615467e-13]	[-1.]	[  3.05425756e-14]	[-2.]
[  1.52605876e-13]	[-1.]	[  3.27630216e-14]	[-2.]
[  1.61709705e-13]	[-1.]	[  3.38732446e-14]	[-2.]
[  1.67926954e-13]	[-1.]	[  3.47614230e-14]	[-2.]
[  1.70813534e-13]	[-1.]	[  3.47614230e-14]	[-2.]
[  1.70369444e-13]	[-1.]	[  3.38732446e-14]	[-2.]
[  1.66594686e-13]	[-1.]	[  3.25409770e-14]	[-2.]
[  1.59267214e-13]	[-1.]	[  3.03205309e-14]	[-2.]
[  1.48831118e-13]	[-1.]	[  2.76559957e-14]	[-2.]
[  1.35064352e-13]	[-1.]	[  2.38812374e-14]	[-2.]
[  1.18411007e-13]	[-1.]	[  1.98844345e-14]	[-2.]
[  9.90931261e-14]	[-1.]	[  1.54435424e-14]	[-2.]
[  7.75547995e-14]	[-1.]	[  1.05585611e-14]	[-2.]
[  5.37960267e-14]	[-1.]	[  5.00744599e-15]	[-2.]
[  2.87049864e-14]	[-1.]	[ -3.21624530e-16]	[-2.]
[  2.50372299e-15]	[-1.]	[ -6.09478426e-15]	[-2.]
[ -2.43636742e-14]	[-1.]	[ -1.18679440e-14]	[-2.]
[ -5.14531160e-14]	[-1.]	[ -1.80851929e-14]	[-2.]
[ -7.78764240e-14]	[-1.]	[ -2.36363080e-14]	[-2.]
[ -1.03189509e-13]	[-1.]	[ -2.87433340e-14]	[-2.]
[ -1.27170326e-13]	[-1.]	[ -3.38503599e-14]	[-2.]
[ -1.49152742e-13]	[-1.]	[ -3.85132966e-14]	[-2.]
[ -1.68470623e-13]	[-1.]	[ -4.22880549e-14]	[-2.]
[ -1.84901924e-13]	[-1.]	[ -4.53966793e-14]	[-2.]
[ -1.98224600e-13]	[-1.]	[ -4.82832592e-14]	[-2.]
[ -2.07550473e-13]	[-1.]	[ -4.96155268e-14]	[-2.]
[ -2.13101588e-13]	[-1.]	[ -5.02816606e-14]	[-2.]
[ -2.14655901e-13]	[-1.]	[ -5.02816606e-14]	[-2.]
[ -2.11991365e-13]	[-1.]	[ -4.93934822e-14]	[-2.]
[ -2.04885938e-13]	[-1.]	[ -4.71730362e-14]	[-2.]
[ -1.93783708e-13]	[-1.]	[ -4.42864563e-14]	[-2.]
[ -1.78684675e-13]	[-1.]	[ -4.07337426e-14]	[-2.]
[ -1.59588839e-13]	[-1.]	[ -3.60708059e-14]	[-2.]
[ -1.36940289e-13]	[-1.]	[ -3.05196908e-14]	[-2.]
[ -1.11183115e-13]	[-1.]	[ -2.43024419e-14]	[-2.]
[ -8.27614053e-14]	[-1.]	[ -1.78631483e-14]	[-2.]
[ -5.21192498e-14]	[-1.]	[ -1.05356764e-14]	[-2.]
[ -1.99227821e-14]	[-1.]	[ -3.20820439e-15]	[-2.]
[  1.33839086e-14]	[-1.]	[  4.34131217e-15]	[-2.]
[  4.71346886e-14]	[-1.]	[  1.23349180e-14]	[-2.]
[  8.04413793e-14]	[-1.]	[  1.96623899e-14]	[-2.]
[  1.13081936e-13]	[-1.]	[  2.74339511e-14]	[-2.]
[  1.43946136e-13]	[-1.]	[  3.43173338e-14]	[-2.]
[  1.72589890e-13]	[-1.]	[  4.09786720e-14]	[-2.]
[  1.98569109e-13]	[-1.]	[  4.71959209e-14]	[-2.]
[  2.20995614e-13]	[-1.]	[  5.23029468e-14]	[-2.]
[  2.39425316e-13]	[-1.]	[  5.65217943e-14]	[-2.]
[  2.53636171e-13]	[-1.]	[  6.00745080e-14]	[-2.]
[  2.62962045e-13]	[-1.]	[  6.22949541e-14]	[-2.]
[  2.67402937e-13]	[-1.]	[  6.36272217e-14]	[-2.]
[  2.66736803e-13]	[-1.]	[  6.38492663e-14]	[-2.]
[  2.60741599e-13]	[-1.]	[  6.29610879e-14]	[-2.]
[  2.49417324e-13]	[-1.]	[  6.07406418e-14]	[-2.]
[  2.32763978e-13]	[-1.]	[  5.69658835e-14]	[-2.]
[  2.11447696e-13]	[-1.]	[  5.25249914e-14]	[-2.]
[  1.85468477e-13]	[-1.]	[  4.69738763e-14]	[-2.]
[  1.55270411e-13]	[-1.]	[  4.05345828e-14]	[-2.]
[  1.21519631e-13]	[-1.]	[  3.32071108e-14]	[-2.]
[  8.46602268e-14]	[-1.]	[  2.52135050e-14]	[-2.]
[  4.53583317e-14]	[-1.]	[  1.65537654e-14]	[-2.]
[  4.50212444e-15]	[-1.]	[  7.67198125e-15]	[-2.]
[ -3.72422613e-14]	[-1.]	[ -1.43184755e-15]	[-2.]
[ -7.92086916e-14]	[-1.]	[ -1.09797656e-14]	[-2.]
[ -1.20286944e-13]	[-1.]	[ -2.00835944e-14]	[-2.]
[ -1.59810883e-13]	[-1.]	[ -2.89653786e-14]	[-2.]
[ -1.97114377e-13]	[-1.]	[ -3.78471628e-14]	[-2.]
[ -2.30865157e-13]	[-1.]	[ -4.51746347e-14]	[-2.]
[ -2.61063223e-13]	[-1.]	[ -5.25021067e-14]	[-2.]
[ -2.86598353e-13]	[-1.]	[ -5.87193556e-14]	[-2.]
[ -3.06804412e-13]	[-1.]	[ -6.38263815e-14]	[-2.]
[ -3.21459356e-13]	[-1.]	[ -6.78231844e-14]	[-2.]
[ -3.29897051e-13]	[-1.]	[ -7.02656751e-14]	[-2.]
[ -3.32117497e-13]	[-1.]	[ -7.15979427e-14]	[-2.]
[ -3.27676605e-13]	[-1.]	[ -7.13758981e-14]	[-2.]
[ -3.16796419e-13]	[-1.]	[ -7.00436305e-14]	[-2.]
[ -2.99254895e-13]	[-1.]	[ -6.71570506e-14]	[-2.]
[ -2.75496122e-13]	[-1.]	[ -6.27161585e-14]	[-2.]
[ -2.45964190e-13]	[-1.]	[ -5.76091326e-14]	[-2.]
[ -2.10881142e-13]	[-1.]	[ -5.09477945e-14]	[-2.]
[ -1.70913113e-13]	[-1.]	[ -4.31762333e-14]	[-2.]
[ -1.26726237e-13]	[-1.]	[ -3.42944491e-14]	[-2.]
[ -7.94307362e-14]	[-1.]	[ -2.51906203e-14]	[-2.]
[ -2.94707001e-14]	[-1.]	[ -1.51986131e-14]	[-2.]
[  2.20436482e-14]	[-1.]	[ -4.76251663e-15]	[-2.]
[  7.42241304e-14]	[-1.]	[  6.11766901e-15]	[-2.]
[  1.25738479e-13]	[-1.]	[  1.63317208e-14]	[-2.]
[  1.75920559e-13]	[-1.]	[  2.69898619e-14]	[-2.]
[  2.23660149e-13]	[-1.]	[  3.69818691e-14]	[-2.]
[  2.67624981e-13]	[-1.]	[  4.60856979e-14]	[-2.]
[  3.07370966e-13]	[-1.]	[  5.47454375e-14]	[-2.]
[  3.41565835e-13]	[-1.]	[  6.18508648e-14]	[-2.]
[  3.69765500e-13]	[-1.]	[  6.80681138e-14]	[-2.]
[  3.91303826e-13]	[-1.]	[  7.31751397e-14]	[-2.]
[  4.05292636e-13]	[-1.]	[  7.65058088e-14]	[-2.]
[  4.11509885e-13]	[-1.]	[  7.82821656e-14]	[-2.]
[  4.09733528e-13]	[-1.]	[  7.85042102e-14]	[-2.]
[  3.99963566e-13]	[-1.]	[  7.73939872e-14]	[-2.]
[  3.81755908e-13]	[-1.]	[  7.42853627e-14]	[-2.]
[  3.55776689e-13]	[-1.]	[  6.96224260e-14]	[-2.]
[  3.22247954e-13]	[-1.]	[  6.36272217e-14]	[-2.]
[  2.81613791e-13]	[-1.]	[  5.60777051e-14]	[-2.]
[  2.34540335e-13]	[-1.]	[  4.71959209e-14]	[-2.]
[  1.81915764e-13]	[-1.]	[  3.72039137e-14]	[-2.]
[  1.24628256e-13]	[-1.]	[  2.63237281e-14]	[-2.]
[  6.37880340e-14]	[-1.]	[  1.47774086e-14]	[-2.]
[  2.83276945e-16]	[-1.]	[  2.12086612e-15]	[-2.]
[ -6.43317031e-14]	[-1.]	[ -1.03136318e-14]	[-2.]
[ -1.28946683e-13]	[-1.]	[ -2.27481296e-14]	[-2.]
[ -1.92229396e-13]	[-1.]	[ -3.49605829e-14]	[-2.]
[ -2.53069617e-13]	[-1.]	[ -4.69509916e-14]	[-2.]
[ -3.10135081e-13]	[-1.]	[ -5.80532218e-14]	[-2.]
[ -3.61871474e-13]	[-1.]	[ -6.78231844e-14]	[-2.]
[ -4.07612662e-13]	[-1.]	[ -7.64829240e-14]	[-2.]
[ -4.46248424e-13]	[-1.]	[ -8.40324406e-14]	[-2.]
[ -4.76668534e-13]	[-1.]	[ -8.95835557e-14]	[-2.]
[ -4.98428906e-13]	[-1.]	[ -9.40244478e-14]	[-2.]
[ -5.10641359e-13]	[-1.]	[ -9.62448939e-14]	[-2.]
[ -5.12861805e-13]	[-1.]	[ -9.62448939e-14]	[-2.]
[ -5.04868199e-13]	[-1.]	[ -9.42464924e-14]	[-2.]
[ -4.86882586e-13]	[-1.]	[ -9.04717341e-14]	[-2.]
[ -4.58682921e-13]	[-1.]	[ -8.44765298e-14]	[-2.]
[ -4.20935339e-13]	[-1.]	[ -7.67049686e-14]	[-2.]
[ -3.73861882e-13]	[-1.]	[ -6.67129614e-14]	[-2.]
[ -3.18572776e-13]	[-1.]	[ -5.53886866e-14]	[-2.]
[ -2.55956197e-13]	[-1.]	[ -4.29541887e-14]	[-2.]
[ -1.86900325e-13]	[-1.]	[ -2.89653786e-14]	[-2.]
[ -1.12737427e-13]	[-1.]	[ -1.40883900e-14]	[-2.]
[ -3.47997706e-14]	[-1.]	[  1.67677691e-15]	[-2.]
[  4.53583317e-14]	[-1.]	[  1.78860331e-14]	[-2.]
[  1.26182568e-13]	[-1.]	[  3.38732446e-14]	[-2.]
[  2.06118626e-13]	[-1.]	[  4.96384116e-14]	[-2.]
[  2.83612193e-13]	[-1.]	[  6.47374447e-14]	[-2.]
[  3.57108957e-13]	[-1.]	[  7.91703440e-14]	[-2.]
[  4.24832562e-13]	[-1.]	[  9.22709757e-14]	[-2.]
[  4.85672783e-13]	[-1.]	[  1.04039340e-13]	[-2.]
[  5.38075310e-13]	[-1.]	[  1.13809302e-13]	[-2.]
[  5.80707874e-13]	[-1.]	[  1.21580864e-13]	[-2.]
[  6.12904342e-13]	[-1.]	[  1.27354023e-13]	[-2.]
[  6.33332446e-13]	[-1.]	[  1.30240603e-13]	[-2.]
[  6.41770141e-13]	[-1.]	[  1.30906737e-13]	[-2.]
[  6.37551293e-13]	[-1.]	[  1.28686291e-13]	[-2.]
[  6.20675903e-13]	[-1.]	[  1.24023354e-13]	[-2.]
[  5.91143971e-13]	[-1.]	[  1.16917927e-13]	[-2.]
[  5.49399585e-13]	[-1.]	[  1.07370009e-13]	[-2.]
[  4.95886835e-13]	[-1.]	[  9.51575556e-14]	[-2.]
[  4.31271855e-13]	[-1.]	[  8.07246563e-14]	[-2.]
[  3.57108957e-13]	[-1.]	[  6.45154001e-14]	[-2.]
[  2.74064275e-13]	[-1.]	[  4.63077425e-14]	[-2.]
[  1.84136210e-13]	[-1.]	[  2.69898619e-14]	[-2.]
[  8.86570297e-14]	[-1.]	[  6.33971362e-15]	[-2.]
[ -1.03748641e-14]	[-1.]	[ -1.45324792e-14]	[-2.]
[ -1.11405159e-13]	[-1.]	[ -3.62928505e-14]	[-2.]
[ -2.11991365e-13]	[-1.]	[ -5.71650434e-14]	[-2.]
[ -3.10579170e-13]	[-1.]	[ -7.80372363e-14]	[-2.]
[ -4.04948127e-13]	[-1.]	[ -9.75771615e-14]	[-2.]
[ -4.93321880e-13]	[-1.]	[ -1.16228908e-13]	[-2.]
[ -5.73479982e-13]	[-1.]	[ -1.32438164e-13]	[-2.]
[ -6.44090167e-13]	[-1.]	[ -1.47093108e-13]	[-2.]
[ -7.03154031e-13]	[-1.]	[ -1.58639428e-13]	[-2.]
[ -7.49561354e-13]	[-1.]	[ -1.67743257e-13]	[-2.]
[ -7.82201911e-13]	[-1.]	[ -1.73960506e-13]	[-2.]
[ -7.99965479e-13]	[-1.]	[ -1.77069130e-13]	[-2.]
[ -8.02185925e-13]	[-1.]	[ -1.76625041e-13]	[-2.]
[ -7.88641204e-13]	[-1.]	[ -1.72850283e-13]	[-2.]
[ -7.59109272e-13]	[-1.]	[ -1.65522811e-13]	[-2.]
[ -7.14034217e-13]	[-1.]	[ -1.55086714e-13]	[-2.]
[ -6.53860129e-13]	[-1.]	[ -1.41319949e-13]	[-2.]
[ -5.79697231e-13]	[-1.]	[ -1.24666603e-13]	[-2.]
[ -4.92433701e-13]	[-1.]	[ -1.05126678e-13]	[-2.]
[ -3.93845897e-13]	[-1.]	[ -8.33663068e-14]	[-2.]
[ -2.85488130e-13]	[-1.]	[ -5.96075340e-14]	[-2.]
[ -1.69136757e-13]	[-1.]	[ -3.36283153e-14]	[-2.]
[ -4.72342685e-14]	[-1.]	[ -6.76091807e-15]	[-2.]
[  7.79988887e-14]	[-1.]	[  2.05505683e-14]	[-2.]
[  2.04120224e-13]	[-1.]	[  4.80840993e-14]	[-2.]
[  3.28687248e-13]	[-1.]	[  7.51735411e-14]	[-2.]
[  4.49479513e-13]	[-1.]	[  1.02040938e-13]	[-2.]
[  5.63388395e-13]	[-1.]	[  1.26465845e-13]	[-2.]
[  6.68637538e-13]	[-1.]	[  1.49558484e-13]	[-2.]
[  7.62784450e-13]	[-1.]	[  1.70430677e-13]	[-2.]
[  8.43608686e-13]	[-1.]	[  1.87972200e-13]	[-2.]
[  9.09333890e-13]	[-1.]	[  2.02627144e-13]	[-2.]
[  9.58405747e-13]	[-1.]	[  2.13507330e-13]	[-2.]
[  9.89491992e-13]	[-1.]	[  2.20612757e-13]	[-2.]
[  1.00170445e-12]	[-1.]	[  2.23721382e-13]	[-2.]
[  9.94154929e-13]	[-1.]	[  2.22389114e-13]	[-2.]
[  9.67065487e-13]	[-1.]	[  2.17060044e-13]	[-2.]
[  9.19992031e-13]	[-1.]	[  2.07068036e-13]	[-2.]
[  8.54044783e-13]	[-1.]	[  1.93523316e-13]	[-2.]
[  7.69667833e-13]	[-1.]	[  1.75537703e-13]	[-2.]
[  6.68637538e-13]	[-1.]	[  1.54443465e-13]	[-2.]
[  5.52286165e-13]	[-1.]	[  1.29574469e-13]	[-2.]
[  4.22612116e-13]	[-1.]	[  1.01818894e-13]	[-2.]
[  2.82057881e-13]	[-1.]	[  7.16208275e-14]	[-2.]
[  1.33287995e-13]	[-1.]	[  3.98684490e-14]	[-2.]
[ -2.10330051e-14]	[-1.]	[  6.78380283e-15]	[-2.]
[ -1.78240585e-13]	[-1.]	[ -2.74110663e-14]	[-2.]
[ -3.34782032e-13]	[-1.]	[ -6.11618463e-14]	[-2.]
[ -4.87770765e-13]	[-1.]	[ -9.42464924e-14]	[-2.]
[ -6.34098159e-13]	[-1.]	[ -1.25998871e-13]	[-2.]
[ -7.70655591e-13]	[-1.]	[ -1.55752848e-13]	[-2.]
[ -8.94778526e-13]	[-1.]	[ -1.83286379e-13]	[-2.]
[ -1.00358038e-12]	[-1.]	[ -2.07489241e-13]	[-2.]
[ -1.09461867e-12]	[-1.]	[ -2.27917345e-13]	[-2.]
[ -1.16589499e-12]	[-1.]	[ -2.44570690e-13]	[-2.]
[ -1.21541094e-12]	[-1.]	[ -2.56339054e-13]	[-2.]
[ -1.24161220e-12]	[-1.]	[ -2.63222437e-13]	[-2.]
[ -1.24405469e-12]	[-1.]	[ -2.65442883e-13]	[-2.]
[ -1.22162818e-12]	[-1.]	[ -2.62112214e-13]	[-2.]
[ -1.17477677e-12]	[-1.]	[ -2.53896563e-13]	[-2.]
[ -1.10372250e-12]	[-1.]	[ -2.40573887e-13]	[-2.]
[ -1.00913150e-12]	[-1.]	[ -2.21700096e-13]	[-2.]
[ -8.93002169e-13]	[-1.]	[ -1.98829501e-13]	[-2.]
[ -7.56666781e-13]	[-1.]	[ -1.71295970e-13]	[-2.]
[ -6.02789870e-13]	[-1.]	[ -1.40209726e-13]	[-2.]
[ -4.34035970e-13]	[-1.]	[ -1.06014856e-13]	[-2.]
[ -2.53291662e-13]	[-1.]	[ -6.91554521e-14]	[-2.]
[ -6.38876139e-14]	[-1.]	[ -3.00756016e-14]	[-2.]
[  1.30401415e-13]	[-1.]	[  9.89242730e-15]	[-2.]
[  3.26022712e-13]	[-1.]	[  5.07486346e-14]	[-2.]
[  5.18979474e-13]	[-1.]	[  9.09387081e-14]	[-2.]
[  7.05274898e-13]	[-1.]	[  1.29574469e-13]	[-2.]
[  8.81356269e-13]	[-1.]	[  1.66433874e-13]	[-2.]
[  1.04344883e-12]	[-1.]	[  2.00628743e-13]	[-2.]
[  1.18799987e-12]	[-1.]	[  2.31270898e-13]	[-2.]
[  1.31190076e-12]	[-1.]	[  2.57916251e-13]	[-2.]
[  1.41204288e-12]	[-1.]	[  2.79232533e-13]	[-2.]
[  1.48620577e-12]	[-1.]	[  2.95663834e-13]	[-2.]
[  1.53239105e-12]	[-1.]	[  3.06321975e-13]	[-2.]
[  1.54926644e-12]	[-1.]	[  3.11206956e-13]	[-2.]
[  1.53549968e-12]	[-1.]	[  3.09430599e-13]	[-2.]
[  1.49109075e-12]	[-1.]	[  3.01659038e-13]	[-2.]
[  1.41626172e-12]	[-1.]	[  2.87670228e-13]	[-2.]
[  1.31167871e-12]	[-1.]	[  2.67242124e-13]	[-2.]
[  1.17911808e-12]	[-1.]	[  2.41262906e-13]	[-2.]
[  1.02057824e-12]	[-1.]	[  2.09732572e-13]	[-2.]
[  8.38723705e-13]	[-1.]	[  1.73761346e-13]	[-2.]
[  6.36441070e-13]	[-1.]	[  1.33127183e-13]	[-2.]
[  4.17727134e-13]	[-1.]	[  8.93843959e-14]	[-2.]
[  1.86356656e-13]	[-1.]	[  4.29770734e-14]	[-2.]
[ -5.34515174e-14]	[-1.]	[ -5.42865044e-15]	[-2.]
[ -2.96812404e-13]	[-1.]	[ -5.45005081e-14]	[-2.]
[ -5.39063068e-13]	[-1.]	[ -1.03350321e-13]	[-2.]
[ -7.75540573e-13]	[-1.]	[ -1.51311956e-13]	[-2.]
[ -1.00113789e-12]	[-1.]	[ -1.96609055e-13]	[-2.]
[ -1.21141413e-12]	[-1.]	[ -2.39019575e-13]	[-2.]
[ -1.40192840e-12]	[-1.]	[ -2.77655336e-13]	[-2.]
[ -1.56823981e-12]	[-1.]	[ -3.10962027e-13]	[-2.]
[ -1.70679565e-12]	[-1.]	[ -3.38939647e-13]	[-2.]
